,ID,duration,gamePeriod,health,number_alive,time,x,y
3475,2,638,2.5,39.56863784790039,26,20:53:02,2382.0509375,3226.5228125
3482,20,639,2.5,100,26,20:53:03,1212.372109375,1108.45296875
3483,28,639,2.5,86,26,20:53:03,2133.8059375,1739.3446875
3484,31,639,2.5,82.19998168945312,26,20:53:03,2693.0240625,1019.285390625
3485,30,639,2.5,100,26,20:53:03,1586.57109375,1843.65890625
3486,71,639,2.5,70.20003509521484,26,20:53:03,1679.41078125,2179.28796875
3487,72,639,2.5,100,26,20:53:03,1324.13234375,1710.93890625
3488,36,639,2.5,86,26,20:53:03,1978.2103125,1929.11609375
3489,73,640,2.5,100,26,20:53:04,1269.800390625,1708.5928125
3490,61,642,2.5,100,26,20:53:06,2343.98671875,1603.04671875
3491,75,643,2.5,100,26,20:53:07,2693.76375,676.238046875
3492,39,643,2.5,100,26,20:53:07,2020.66234375,1040.8846875
3493,89,643,2.5,100,26,20:53:07,1709.05390625,770.764296875
3494,90,644,2.5,84.40009307861328,26,20:53:08,1747.86515625,2240.29390625
3495,91,645,2.5,17.200153350830078,26,20:53:09,1396.71453125,1972.30375
3496,40,645,2.5,0,26,20:53:09,1007.0240625,1732.92390625
3497,53,645,2.5,100,26,20:53:09,2133.264375,1021.312890625
3498,93,646,2.5,100,26,20:53:10,2728.3940625,875.97375
3499,94,646,2.5,45.465362548828125,26,20:53:10,2393.23515625,1598.51015625
3500,82,647,2.5,75.55915069580078,26,20:53:11,2126.44015625,1649.98015625
3501,55,647,2.5,100,26,20:53:11,959.243359375,1556.1790625
3507,17,648,2.5,21.040008544921875,26,20:53:12,2686.7921875,940.8546875
3506,43,648,2.5,100,26,20:53:12,2608.88921875,784.1346875
3502,2,648,2.5,36.935184478759766,26,20:53:12,2437.7271875,3208.914375
3504,9,648,2.5,100,26,20:53:12,2167.5059375,1742.9021875
3503,5,648,2.5,100,26,20:53:12,2050.4109375,1751.11203125
3505,85,648,2.5,51.00018310546875,26,20:53:12,1773.41171875,2326.66328125
3514,36,649,2.5,92,26,20:53:13,1972.13609375,1868.6953125
3513,72,649,2.5,100,26,20:53:13,1324.13234375,1710.93890625
3512,71,649,2.5,66.2000503540039,26,20:53:13,1663.9059375,2134.321875
3510,31,649,2.5,82.19998168945312,26,20:53:13,2693.380625,1018.882265625
3509,28,649,2.5,90,26,20:53:13,2096.0125,1705.65453125
3508,20,649,2.5,100,26,20:53:13,1217.46375,1106.30078125
3511,30,649,2.5,100,26,20:53:13,1597.83375,1785.8228125
3515,73,650,2.5,100,26,20:53:14,1289.614765625,1662.4303125
4465,94,651,2.5,0,26,20:53:15,2332.42328125,1588.61421875
3516,61,652,2.5,100,25,20:53:16,2353.135,1601.4384375
3517,75,653,2.5,100,25,20:53:17,2693.38375,675.975
3518,39,653,2.5,100,25,20:53:17,1972.94734375,1027.913671875
3519,89,653,2.5,100,25,20:53:17,1712.6315625,765.63390625
3520,90,654,2.5,81.40010833740234,25,20:53:18,1771.5165625,2230.47890625
3521,91,655,2.5,74.4000015258789,25,20:53:19,1396.7690625,1970.509375
3522,53,655,2.5,100,25,20:53:19,2157.7678125,1006.70359375
3523,93,656,2.5,100,25,20:53:20,2695.3828125,911.682265625
3524,94,656,2.5,0,25,20:53:20,2331.5634375,1588.00859375
3526,55,657,2.5,100,25,20:53:21,976.40765625,1514.466875
3525,82,657,2.5,77.55915069580078,25,20:53:21,2126.44015625,1649.98015625
3527,2,658,2.5,73.65703582763672,25,20:53:22,2452.08546875,3201.4665625
3528,5,658,2.5,100,25,20:53:22,2086.06609375,1713.028125
3532,17,658,2.5,25.040008544921875,25,20:53:22,2686.7921875,940.8546875
3529,9,658,2.5,100,25,20:53:22,2141.2571875,1744.5075
3530,85,658,2.5,48.00019836425781,25,20:53:22,1772.84296875,2317.8653125
3531,43,658,2.5,100,25,20:53:22,2608.9021875,784.11625
3533,20,659,2.5,100,25,20:53:23,1211.296796875,1107.354609375
3534,28,659,2.5,93,25,20:53:23,2085.8353125,1659.225625
3535,31,659,2.5,82.19998168945312,25,20:53:23,2693.51625,1018.7946875
3536,30,659,2.5,100,25,20:53:23,1654.9671875,1778.82875
3537,71,659,2.5,64.20006561279297,25,20:53:23,1695.14703125,2091.155
3538,72,659,2.5,100,25,20:53:23,1324.13234375,1710.93890625
3539,36,659,2.5,95,25,20:53:23,1974.0559375,1814.5659375
3540,73,660,2.5,100,25,20:53:24,1293.355390625,1621.285
3541,61,662,2.5,100,24,20:53:26,2331.1359375,1586.393125
4466,17,662,2.5,0,25,20:53:26,2686.7921875,940.8546875
3542,75,663,2.5,100,24,20:53:27,2693.1978125,676.35296875
3543,39,663,2.5,100,24,20:53:27,1940.100625,999.247265625
3544,89,663,2.5,100,24,20:53:27,1707.44375,764.969765625
3545,90,664,2.5,79.4001235961914,24,20:53:28,1785.7803125,2196.90671875
3547,53,665,2.5,100,24,20:53:29,2157.8828125,1009.1215625
3546,91,665,2.5,72.40001678466797,24,20:53:29,1395.2015625,1910.154375
3548,93,666,2.5,80.6500015258789,24,20:53:30,2686.9540625,940.81796875
3549,82,667,2.5,79.55915069580078,24,20:53:31,2126.44015625,1649.98015625
3550,55,667,2.5,100,24,20:53:31,985.640078125,1463.00328125
3551,2,668,2.5,68.9284896850586,24,20:53:32,2490.13734375,3152.334375
3552,5,668,2.5,100,24,20:53:32,2137.656875,1681.99515625
3553,9,668,2.5,100,24,20:53:32,2112.31375,1740.2303125
3554,85,668,2.5,60.000213623046875,24,20:53:32,1771.20109375,2265.36328125
3555,43,668,2.5,100,24,20:53:32,2610.52921875,784.242109375
3556,20,669,2.5,100,24,20:53:33,1209.6015625,1106.212265625
3557,28,669,2.5,96,24,20:53:33,2060.97375,1624.7596875
3558,30,669,2.5,100,24,20:53:33,1679.99453125,1767.62296875
3559,31,669,2.5,82.19998168945312,24,20:53:33,2693.510625,1018.463359375
3560,71,669,2.5,60.20008087158203,24,20:53:33,1728.16234375,2048.1603125
3561,72,669,2.5,100,24,20:53:33,1324.13234375,1710.93890625
3562,36,669,2.5,98,24,20:53:33,1981.358125,1794.84109375
3563,73,670,2.5,100,24,20:53:34,1294.10375,1609.8225
3564,61,672,2.5,100,24,20:53:36,2323.0571875,1546.50296875
3565,75,673,2.5,100,24,20:53:37,2693.1978125,676.35296875
3566,39,673,2.5,100,24,20:53:37,1898.23171875,969.505390625
3567,89,673,2.5,100,24,20:53:37,1709.40796875,772.7278125
3568,90,674,2.5,75.40013885498047,24,20:53:38,1769.915,2146.4575
3569,91,675,2.5,68.40003204345703,24,20:53:39,1409.56890625,1849.4059375
3570,53,675,2.5,100,24,20:53:39,2164.4896875,1013.67640625
3571,93,676,2.5,82.6500015258789,24,20:53:40,2669.485625,928.4865625
3573,55,677,2.5,100,24,20:53:41,976.678671875,1431.11640625
3572,82,677,2.5,81.55915069580078,24,20:53:41,2126.441875,1649.979375
3574,2,678,2.5,64.1932144165039,24,20:53:42,2504.671875,3092.8465625
3575,5,678,2.5,100,24,20:53:42,2181.421875,1649.4971875
3576,9,678,2.5,100,24,20:53:42,2087.25015625,1724.0409375
3577,85,678,2.5,58.00022888183594,24,20:53:42,1772.4684375,2204.0871875
3578,43,678,2.5,100,24,20:53:42,2610.1575,784.26140625
3585,36,679,2.5,100,24,20:53:43,1972.60453125,1766.91390625
3584,72,679,2.5,100,24,20:53:43,1324.13234375,1710.93890625
3583,71,679,2.5,32.15629959106445,24,20:53:43,1724.43953125,2003.0215625
3581,30,679,2.5,100,24,20:53:43,1657.28140625,1791.5796875
3580,28,679,2.5,100,24,20:53:43,2038.8975,1575.53765625
3579,20,679,2.5,100,24,20:53:43,1188.10265625,1103.472578125
3582,31,679,2.5,82.19998168945312,24,20:53:43,2693.2190625,1018.379140625
3586,73,680,2.5,100,24,20:53:44,1292.785390625,1598.8525
3587,61,682,3,100,24,20:53:46,2326.8515625,1544.25453125
3588,75,683,3,100,24,20:53:47,2693.6978125,676.680546875
3589,39,683,3,100,24,20:53:47,1860.04234375,946.62515625
3590,89,683,3,100,24,20:53:47,1711.35,791.035703125
3591,90,684,3,70.60013580322266,24,20:53:48,1765.9825,2122.2025
3592,91,685,3,52.52824020385742,24,20:53:49,1422.0934375,1791.195625
3593,53,685,3,100,24,20:53:49,2168.7059375,1010.2165625
3594,93,686,3,86.6500015258789,24,20:53:50,2669.4409375,928.41296875
3595,82,687,3,85.55915069580078,24,20:53:51,2125.98796875,1649.0978125
3596,55,687,3,100,24,20:53:51,986.489765625,1426.21
3600,85,688,3,53.400238037109375,24,20:53:52,1771.08078125,2146.513125
3599,9,688,3,100,24,20:53:52,2099.42390625,1714.0653125
3597,2,688,3,59.30331802368164,24,20:53:52,2520.50109375,3032.150625
3598,5,688,3,100,24,20:53:52,2203.06328125,1643.83703125
3601,43,688,3,100,24,20:53:52,2611.00234375,784.155
3606,71,689,3,26.356306076049805,24,20:53:53,1736.004375,1988.4721875
3607,72,689,3,100,24,20:53:53,1324.13234375,1710.93890625
3604,30,689,3,100,24,20:53:53,1627.5709375,1783.68
3603,28,689,3,100,24,20:53:53,2025.39703125,1524.71203125
3605,31,689,3,82.19998168945312,24,20:53:53,2693.321875,1018.463984375
3608,36,689,3,96.39997863769531,24,20:53:53,1973.61421875,1778.5659375
3602,20,689,3,100,24,20:53:53,1193.04859375,1105.352578125
3609,73,690,3,100,24,20:53:54,1304.542265625,1614.3875
3610,61,692,3,100,24,20:53:56,2316.64296875,1545.05375
3611,75,693,3,100,24,20:53:57,2693.20875,676.0478125
3612,39,693,3,100,24,20:53:57,1822.8303125,952.07734375
3613,89,693,3,100,24,20:53:57,1698.326875,844.7253125
3614,90,694,3,64.60010528564453,24,20:53:58,1783.52234375,2115.9171875
3615,91,695,3,50.52824401855469,24,20:53:59,1439.1878125,1752.84640625
3616,53,695,3,100,24,20:53:59,2165.95140625,1011.193671875
3617,93,696,3,88.6500015258789,24,20:54:00,2646.339375,943.153671875
3618,82,697,3,87.55915069580078,24,20:54:01,2125.98796875,1649.0978125
3619,55,697,3,100,24,20:54:01,1006.497265625,1411.39859375
3624,43,698,3,100,24,20:54:02,2611.15015625,784.20234375
3623,85,698,3,48.400245666503906,24,20:54:02,1751.213125,2094.68390625
3620,2,698,3,51.93536376953125,24,20:54:02,2557.80453125,2990.9734375
3621,5,698,3,100,24,20:54:02,2191.255,1625.99828125
3622,9,698,3,100,24,20:54:02,2154.01640625,1697.5515625
3630,72,699,3,100,24,20:54:03,1324.13234375,1710.93890625
3629,71,699,3,70.5999755859375,24,20:54:03,1738.75359375,1970.2503125
3631,36,699,3,95.19996643066406,24,20:54:03,1973.65734375,1766.81796875
3627,30,699,3,100,24,20:54:03,1583.84859375,1752.87890625
3626,28,699,3,100,24,20:54:03,2001.2278125,1472.623125
3625,20,699,3,100,24,20:54:03,1193.903671875,1099.71875
3628,31,699,3,82.19998168945312,24,20:54:03,2693.34,1018.47375
3632,73,700,3,100,24,20:54:04,1304.0934375,1615.26140625
4467,91,701,3,0,24,20:54:05,1430.9828125,1735.6471875
3633,61,702,3,100,23,20:54:06,2316.65890625,1545.0640625
3634,75,703,3,100,23,20:54:07,2693.0834375,676.042421875
3635,39,703,3,100,23,20:54:07,1866.43421875,951.7746875
3636,89,703,3,100,23,20:54:07,1691.0096875,850.346171875
3637,90,704,3,60.6001091003418,23,20:54:08,1764.70734375,2101.67828125
3638,91,705,3,0,23,20:54:09,1430.9828125,1735.6471875
3639,53,705,3,100,23,20:54:09,2146.20859375,1015.82640625
3640,93,706,3,90.6500015258789,23,20:54:10,2648.23125,947.545078125
3641,82,707,3,89.55915069580078,23,20:54:11,2125.93,1649.20546875
3642,55,707,3,100,23,20:54:11,1031.6140625,1382.14765625
3644,5,708,3,100,23,20:54:12,2175.7353125,1618.449375
3645,9,708,3,100,23,20:54:12,2127.84328125,1656.41578125
3646,85,708,3,3.830249071121216,23,20:54:12,1749.69890625,2061.4275
3647,43,708,3,100,23,20:54:12,2610.05953125,785.1390625
3643,2,708,3,44.57246398925781,23,20:54:12,2588.394375,2993.9809375
3648,20,709,3,100,23,20:54:13,1215.01546875,1113.079140625
3649,28,709,3,100,23,20:54:13,1977.89375,1415.2271875
3650,30,709,3,100,23,20:54:13,1534.58546875,1743.26640625
3651,31,709,3,82.19998168945312,23,20:54:13,2693.34,1018.47375
3652,71,709,3,66.59994506835938,23,20:54:13,1739.690625,1959.51734375
3653,72,709,3,100,23,20:54:13,1324.13234375,1710.93890625
3654,36,709,3,93.199951171875,23,20:54:13,1968.71953125,1760.6425
3655,73,710,3,100,23,20:54:14,1294.069296875,1592.7071875
4468,82,711,3,0,23,20:54:15,2127.7559375,1646.9828125
3656,61,712,3,100,22,20:54:16,2317.9471875,1551.7428125
3657,75,713,3,100,22,20:54:17,2693.5046875,676.760546875
3659,89,713,3,100,22,20:54:17,1716.19296875,842.4865625
3658,39,713,3,100,22,20:54:17,1914.79671875,973.867578125
3660,90,714,3,54.60011672973633,22,20:54:18,1763.988125,2107.7171875
3661,53,715,3,100,22,20:54:19,2134.77921875,1021.89046875
3662,93,716,3,93.6500015258789,22,20:54:20,2648.23125,947.545078125
3663,82,717,3,0,22,20:54:21,2127.7559375,1646.9828125
3664,55,717,3,100,22,20:54:21,1069.360703125,1396.68390625
3665,2,718,3,41.20097351074219,22,20:54:22,2588.394375,2993.9809375
3666,5,718,3,100,22,20:54:22,2148.6496875,1618.5478125
3667,9,718,3,100,22,20:54:22,2124.971875,1655.343125
3668,85,718,3,14.830248832702637,22,20:54:22,1749.16421875,2061.6915625
3669,43,718,3,100,22,20:54:22,2606.98921875,784.71765625
3674,71,719,3,62.599937438964844,22,20:54:23,1759.63109375,1898.51953125
3670,20,719,3,100,22,20:54:23,1273.8884375,1111.918203125
3671,28,719,3,100,22,20:54:23,1967.813125,1383.4284375
